price,volume
12878.2,116150.2
12883.95,134086.8
12890.46,157048.3
12801.23,123580.6
12874.04,111737
12878.28,119201.7
12780.95,127540.6
12904.08,134408.9
12949.87,234593.9
12949.87,199558.6
12965.69,164523.3
12938.67,124175.8
12984.69,120437.8
12982.95,89429.9
12981.51,143219.9
13005.12,114253.8
12952.07,182451.1
12980.3,139143.4
12977.57,93839.6
12962.81,108602.8
12759.15,142313.9
12837.33,175083.9
12907.94,103490
12922.02,103199.8
12959.71,99741.3
13177.68,161950.3
13194.1,162764
13252.76,161543.1
13232.62,392567.1
13239.13,147093.3
13170.19,131107.7
13124.62,124815.9
13046.14,121829.6
13080.73,129219.7
13241.63,122055.6
13197.73,129220.9
13126.21,141521.3
13145.82,136249.6
13212.04,171160.3
13264.49,106029.2
13199.55,123741.3
13074.75,124961.1
13060.14,109491.7
13060.14,107485
12929.59,105478.3
12715.93,159270.4
12805.39,125199.2
12986.58,119760.4
12849.59,140936.9
12921.41,120976.8
13115.54,113085.3
13032.75,113493.7
12964.1,139181.9
13029.26,212027.8
12927.17,139356.7
13001.56,132106.6
13090.72,135229.4
13204.62,107573.6
13228.31,108376.5
13213.63,127087.9
13279.32,123374.1
13268.57,100768.6
13206.59,102062.9
13038.27,113750.6
13008.53,110066.3
12932.09,138603.4
12835.06,146364.8
12855.04,151572.4
12820.6,148347.4
12695.35,143168.9
12632,155996.8
12598.55,143125.5
12442.49,147332.8
12369.38,240509.8
12504.48,141624.7
12502.81,133599.6
12496.15,147829.6
12529.75,126800.6
12454.83,92314.5
12454.83,99898.45
12580.69,107482.4
12419.86,122819.2
12393.45,200423.3
12118.57,162644.9
12101.46,126436.9
12127.95,108935.7
12414.79,140068.3
12460.96,130686.6
12554.2,110998
12411.23,121032.9
12573.8,110883.7
12496.38,125772.1
12651.91,128635.5
12767.17,281556.8
12741.82,111268.4
12837.33,125122.9
12824.39,119073
12573.57,146742.7
12640.78,207326.3
12502.66,134067.9
12534.67,109263.9
12627.01,97933.8
12602.26,125864.7
12880.09,191566.8
12871.39,109134
12943.82,63833.4
12943.82,80626.15
12896.67,97418.9
12772.47,96277.9
12736.29,98674.1
12653.12,114500.7
12604.53,128422.2
12573.27,142570
12777.09,121079.3
12727.21,93493.9
12805.54,119000.7
12908.7,130059.8
12943.36,137874.7
12822.57,210735.7
12721.46,137759.6
12617.32,131409.7
12676.05,126984.5
12887.93,133605.1
13075.66,161495.4
13073.01,91574.3
13008.68,125597.8
12971.06,132781.7
12878.88,112724.7
13096.17,112392
13117.51,84256.7
13168.6,95241.4
13175.64,84882.3
13165.19,83548
13207.95,86625.6
13169.43,67537.1
13172.14,84392.8
13164.78,74845.6
13250.11,114562.6
13275.2,138020.8
13271.64,87535
13203.58,117004.7
13172.76,111213.8
13057.46,101411.1
13157.97,86772.4
13124.67,96068.2
13102.99,81625.9
13107.48,89892.3
13000.71,89964
13090.84,119752.2
13090.84,111826.4
13035.94,103900.6
13047.48,92183.2
13292,128623.3
13306.64,140693.6
13254.29,123781.5
13323.36,104895.7
13333.35,111090.7
13539.86,151747
13593.37,184571.7
13553.1,128004.5
13564.64,120527.1
13577.96,116203
13596.93,117899.8
13579.47,429592.2
13558.92,120328.8
13457.55,138479.7
13413.51,124334.6
13485.97,113951.5
13437.13,146737.7
13515.11,106118.9
13482.36,90703.7
13494.61,103856.5
13575.36,106377.4
13610.15,115443.5
13583.65,71181
13473.53,103593.9
13344.97,101115.7
13326.39,86566.8
13328.85,113188.4
13424.23,114823.4
13551.78,109793.7
13557,135547.9
13548.94,127752.1
13343.51,238951.2
13345.89,121570.5
13102.53,122214.7
13077.34,110626.2
13103.68,113658
13107.21,134642.1
13107.21,67321.05
13107.21,101645.4
13096.46,135969.7
13232.62,139224.2
13093.16,137628.8
13112.44,95039.9
13245.68,105704.8
12932.73,164229.1
12811.32,138310
12815.39,131659.4
12815.08,62335.9
