price,volume
12307.33,75162
12309.15,112286
12100.08,142710
11886.31,150121
11787.26,102946
11970.83,101730
11940.71,116904
12096.73,115040
12096.73,57520
12096.73,77846
12002.45,98172
11957.9,110624
12305.19,112466
12241.27,89700
12261.75,79678
12397.32,102429
12293.97,101869
12415.01,84591
12442.4,79066
12391.41,64595
12585.57,87990
12590.83,85597
12567.42,72854
12540.5,115134
12572.39,80572
12550.82,109354
12422.3,111935
12500.47,123564
12580.87,110465
12612.11,99506
12612.11,106924
12802.25,114342
12690.15,101873
12819.6,102134
12948.14,66804
12912.21,98544
12943.06,105853
13022.87,74387
13001.24,86262
12977.71,79555
12970.04,109889
12996.33,107393
13114.61,94862
13077.72,128106
13077.72,120298.5
13169.92,112491
12976.84,108700
12855.09,148209
12938.01,107263
12863.46,71925
12666.51,158726
12783.76,126401
12604.89,190009
12724.27,127232
12770.75,87125
12787.13,111235
12830.07,110285
12811.05,96977
12766.55,118583
12842.91,112082
