price,volume
1603.55,1595790
1590.71,1640260
1592,1665530
1598.24,1526480
1593.54,1860420
1612.26,1498640
1627.45,1654760
1637.33,1605110
1632.13,1662500
1638.94,1986440
1638.94,2015515
1667.88,2044590
1667.92,1756570
1668.74,1973910
1664.61,1693710
1672.82,1529920
1672.74,1780310
1664.43,1202270
1676.17,1603580
1674.75,1731360
1673.62,1355840
1684.46,1450940
1684.56,1660050
1682.49,1378350
1687.16,1459790
1687.16,1472495
1695.14,1485200
1696.81,1531580
1700.13,1536270
1708.62,1847950
1719.18,1801250
1723.37,1593640
1724.64,1357760
1730.04,1520380
1730.64,1522220
1745.25,1582070
1756.92,1571560
1751.43,1968430
1753.9,1590080
1771.05,1991180
1770.84,2371580
1765.96,1888010
1786.71,2056820
1794.08,1868480
1794.08,1903320
1792.66,1938160
1813.29,1896650
1817.6,1868220
1813.11,2747750
1800.44,1890460
1783.49,1565730
1778.87,1735790
1744.01,2159180
1761.71,1774160
1763.76,1980210
1759.65,1454660
1771.13,1528300
1777.08,1603390
1777.08,1466515
1780.56,1329640
1776.73,1372340
1772.07,1482180
1786.15,1701830
1792.08,2445570
1796.53,1627100
1786.87,1394430
1790.97,1477120
1765.42,1791740
1786.25,1528330
1803.73,2005300
1813.34,1420070
1815.08,1600620
1810.84,1900540
1808.14,1666820
1793.47,1844210
1817.9,1613630
1815.18,1458990
1821.16,1661240
1822.61,1451820
1829.08,1489220
1831.93,1056440
1827.01,1094890
1829.79,981240
1819.03,997360
1817.56,889150
1817.56,444575
1817.56,222287.5
1817.56,956468.8
1863.82,1690650
1880.34,1681440
1880.34,1672425
1889.29,1663410
1892.11,1592600
1888.09,1582830
1876.24,1696190
1883.9,1421700
1894.25,1318170
1890.82,1541400
1876.86,1820750
1889.74,1392340
1891.92,1342980
1911.07,1415120
1901.23,1523560
1884.56,1563330
1879.39,1534270
1880.45,1326280
1858.13,1702720
1836.71,1820730
1870.44,1816560
1864.2,1702440
1823.74,1881890
1743.41,3155710
1749.91,2336290
1765.69,1820420
1731.97,2137480
1731.97,2049935
1716.78,1962390
1702.72,1842290
1719.27,1571110
1737.37,1428880
1775.15,1290800
1762.45,1236820
1761.61,1382020
1746.17,1349480
1760.53,1198000
1774.81,1242540
1790.34,1329100
1768.24,1542290
1740.2,1518480
1708.34,1601000
1694.79,1510450
1716.3,1288810
1703.96,1467440
1709.95,1225760
1715.48,1750480
1741.3,1253600
1751.03,1221520
1743.21,1156090
1743.6,1174630
1736.63,1388060
1719.97,1206630
1716.29,1181680
1716.29,1283580
1727.39,1385480
1664.94,1914380
1671.32,1577280
1717.13,1643850
1699.56,1412310
1704,1324420
1716.3,1140750
1708.78,956730
1703.8,1311810
1706.13,1519060
1724.61,1547780
1719.3,1469380
1725.88,1390230
1731.94,1468660
1725.3,1533200
1718.52,1310620
1729.36,1527660
1736.22,1310430
1729.98,1353460
1749.67,1458610
1750.18,1577190
1751.13,1424990
1750.79,1343830
1769.75,1469940
1767.73,1423460
1772.13,1520370
1777.23,1882120
1777.23,1826895
1774.18,1771670
1771.52,1446030
1771.52,723015
1771.52,1099488
1773.18,1475960
1779.82,1655800
1772.91,1727430
1777.62,1542440
1794.96,1662750
1805.92,1519880
1805.15,1730460
1800.35,1626720
1808.37,1473470
1815.25,1303100
1813.75,1293590
1809.57,1279640
1797.31,1487610
1775.65,1539240
1771.7,1333170
1770.42,1064000
1761.85,1311930
1736.13,1592610
1747.45,2264140
1749.17,1605990
1774.69,1482980
1774.96,1546480
1777.59,1389760
1789.01,1434150
1781.44,1610570
1786.84,1132040
