price,volume
1897.45,418340
1888.53,422048
1870.85,547161
1877.86,624155
1885.08,433389
1872.83,434975
1888.03,410778
1892.49,385630
1900.53,373480
1900.53,421569.5
1911.91,469659
1909.78,408919
1920.03,371597
1923.57,600492
1924.97,376846
1924.24,414841
1927.88,403725
1940.46,431125
1949.44,445161
1951.27,422431
1950.79,405664
1943.89,387283
1930.11,459956
1936.16,445392
1937.78,437288
1941.99,405863
1956.98,436454
1959.48,476002
1962.87,1209685
1962.61,411854
1949.98,482070
1959.53,455366
1957.22,404542
1960.96,736991
1960.23,527459
1973.32,438761
1974.62,386021
1985.44,366541
1985.44,383016
1977.65,399491
1963.71,482721
1972.83,414872
1964.68,417456
1967.57,375548
1977.1,398064
1973.28,544581
1981.57,517539
1958.12,541630
1978.22,582965
1973.63,397417
1983.53,425726
1987.01,468319
1987.98,471603
1978.34,414635
1978.91,436388
1969.95,492838
1970.07,476985
1930.67,623629
1925.15,519200
1938.99,468874
1920.21,500527
1920.24,488369
1909.57,474067
1931.59,456088
1936.92,399490
1933.75,352024
1946.72,368395
1955.18,322147
1955.06,599550
1971.74,422144
1981.6,393523
1986.51,378232
1992.37,395027
1988.4,377872
1997.92,336826
2000.02,314079
2000.12,342143
1996.74,315882
2003.37,425023
2003.37,412220.5
2002.28,399418
2000.72,396734
1997.65,426756
2007.71,450560
2001.54,411969
1988.44,450978
1995.69,427131
1997.45,399776
1985.54,500131
1984.13,433853
1998.98,441783
2001.56,478418
2011.36,475880
2010.4,1399699
1994.29,474795
1982.77,483710
1998.3,486044
1965.99,526199
1982.85,436267
1977.8,421744
1972.28,590851
1946.16,585264
1946.17,513088
1967.9,544389
1964.82,433672
1935.1,519127
1968.89,610653
1928.21,604573
1906.13,757485
1874.74,670484
1877.7,689430
1862.49,926524
1862.76,795956
1886.76,805007
1904.01,529713
1941.28,586162
1927.11,601110
1950.82,560099
1964.58,499168
1961.63,465869
1985.05,514671
1982.3,550834
1994.65,512018
2018.05,699250
2017.81,495466
2012.1,523652
2023.57,511039
2031.21,497882
2031.92,507608
2038.26,459544
2039.68,379238
2038.25,460474
2039.33,470727
2039.82,447822
2041.32,466017
2051.8,465627
2048.72,456780
2052.75,444963
2063.5,725438
2069.41,483152
2067.03,587165
2072.83,510052
2072.83,460928
2067.56,411804
2053.44,547609
2066.55,498400
2074.33,536333
2071.92,495739
2075.37,492974
2060.31,547803
2059.82,530054
2026.14,619378
2035.33,527529
2002.33,657438
1989.63,670000
1972.74,690265
2012.89,658790
2061.23,667228
2070.65,1633999
2078.54,550803
2082.17,473272
2081.88,224945
2081.88,255865
2088.77,286785
2090.57,331932
2080.35,307732
2058.9,415223
2058.9,421080
2058.2,426937
2020.58,611506
2002.61,628224
2025.9,538478
2062.14,604827
2044.81,503887
2028.26,536631
2023.03,610182
2011.27,673001
1992.67,608258
2019.42,731828
2019.42,668611
2022.55,605394
2032.12,538996
2063.15,643547
2051.82,535455
2057.09,525986
2029.55,562176
2002.16,648480
2021.25,620130
1994.99,893217
2020.85,637708
2050.03,658300
2041.51,638853
2062.52,532688
2055.47,590733
2046.74,502321
2068.59,537838
2068.53,502374
2088.48,563402
2096.99,501223
2096.99,529221.5
2100.34,557220
2099.68,458222
2097.45,462240
2110.3,621832
2109.66,497016
2115.48,499805
2113.86,481020
2110.74,504308
2104.5,596556
2117.39,516612
2107.78,488593
2098.53,489025
2101.04,479611
2071.26,654413
2079.43,491672
2044.16,618042
2040.24,540138
2065.95,541588
2053.4,553445
2081.19,541612
2074.28,475714
2099.5,628925
2089.27,528262
2108.1,1560822
2104.42,500086
2091.5,512610
2061.05,582073
2056.15,619686
2061.02,537750
2086.24,493690
2067.89,663987
2059.69,564988
2066.96,484704
2066.96,544247.5
2080.62,603791
2076.33,436475
2081.9,488249
2091.18,473659
2102.06,467375
2092.43,489876
2095.84,449838
2106.63,561622
2104.99,494694
2081.18,661794
2100.4,481863
2097.29,485076
2107.96,505662
2112.93,566843
2117.69,555376
2108.92,590999
2114.76,549650
2106.85,550784
2085.51,686082
2108.29,509568
2114.49,458688
2089.46,532113
2080.15,552153
2088,523758
2116.1,524517
2105.33,467022
2099.12,468682
2098.48,473510
2121.1,477949
2122.73,609123
2129.2,444239
2127.83,493349
2125.85,477723
2130.82,468557
2126.06,423419
2126.06,490626
2104.2,557833
2123.48,511248
2120.79,434135
2107.39,760129
2111.73,488083
2109.6,471166
2114.07,464527
2095.84,521557
2092.83,559311
2079.28,488323
2080.15,488823
2105.2,507555
2108.86,529774
2094.11,449503
2084.43,504787
2096.29,410710
2100.44,480805
2121.24,544428
2109.99,1255422
2122.85,468228
2124.2,453115
2108.58,534019
2102.31,494346
2101.49,927539
2057.64,586955
2063.11,717671
2077.42,531751
2076.78,484440
2076.78,535324.5
2068.76,586209
2081.34,624382
2046.68,372276
2051.31,553570
2076.62,487492
2099.6,504047
2108.95,501243
2107.4,538810
2124.29,531489
2126.64,626055
2128.28,498063
2119.21,549092
2114.15,604850
2102.15,583756
2079.65,622862
2067.64,658424
2093.25,612199
2108.57,568110
2108.63,505302
2103.84,639716
2098.04,546235
2093.32,545885
2099.84,580780
2083.56,611690
2077.57,529686
2104.18,536952
2084.07,562080
2086.05,632320
2083.39,502475
2091.54,448636
2102.44,426042
2096.92,444211
2079.61,571231
2035.73,674625
1970.89,1064386
1893.21,1333409
1867.61,1051285
1940.51,1028890
1987.66,924279
1988.87,723484
1972.18,764741
1913.85,870125
1948.86,732830
1951.13,632699
1921.22,665450
1921.22,674309
1969.41,683168
1942.04,666981
1952.29,668618
1961.05,589037
1953.03,546552
1978.09,538205
1995.31,592020
1990.2,704674
1958.03,1860981
1966.97,570775
1942.74,692587
1938.76,505058
1932.24,715118
1931.34,691099
1881.77,776043
1884.09,735886
1920.03,848521
1923.82,676563
1951.36,763255
1987.05,725881
1979.92,679866
1995.83,735394
2013.43,604478
2014.89,623423
2017.46,464138
2003.69,567343
1994.24,629947
2023.86,671059
2033.11,711470
2033.66,600551
2030.77,563655
2018.94,610204
2052.51,786028
2075.15,745335
2071.18,602332
2065.89,650112
2090.35,660968
2089.41,549091
2079.36,789097
2104.05,579601
2109.79,588205
2102.31,615424
2099.93,589737
2099.2,661105
2078.58,664847
2081.72,564878
2075,511666
2045.97,573865
2023.04,652851
2053.19,607470
2050.44,677184
2083.58,608652
2081.24,536851
2089.17,689172
2086.59,571414
2089.14,607006
2088.87,440227
2088.87,340262
2090.11,240297
2080.41,818038
2102.63,591053
2079.51,615433
2049.62,749534
2091.69,740000
2077.07,639169
2063.59,666623
2047.62,719904
2052.23,597997
2012.37,718417
2021.94,771571
2043.41,689853
2073.07,680651
2041.89,646285
2005.55,1811569
2021.15,610294
2038.97,546862
2064.29,545191
2060.99,250570
2060.99,309153.5
2056.5,367737
2078.36,379027
